year_num,property_type,coordinates,postcode,sa2_region,bedroom_num,bathroom_num,parking_num,Income,Population,median_price
2017,Apartment / Unit / Flat,"[-37.6860747, 144.9318675]",3047,"['Broadmeadows', 'Campbellfield - Coolaroo']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.7671108, 145.014504]",3070,['Northcote'],['3'],['1'],['3'],0,0,0
2017,Townhouse,"[-37.8580725, 145.2413628]",3152,"['Wantirna', 'Wantirna South']",['3'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8070863, 144.8696624]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8707148, 144.981987]",3182,['St Kilda'],['1'],['1'],[],0,0,0
2017,House,"[-37.8446122, 144.9881732]",3141,"['South Yarra - West', 'South Yarra - East']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.573987, 143.8348316]",3350,"['Ballarat - North', 'Alfredton', 'Ballarat', 'Ballarat - South', 'Buninyong']",['4'],['1'],['2'],0,0,0
2017,House,"[-36.7670877, 144.2829621]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.89368839999999, 145.0420812]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['2'],['1'],['1'],0,0,0
2017,House,"[-36.4099191, 145.3864151]",3631,"['Shepparton - South', 'Euroa', 'Shepparton - North', 'Shepparton Region - East']",['4'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.6083967, 145.0311882]",3750,['Wollert'],['4'],['2'],['4'],0,0,0
2017,House,"[-37.7904268, 144.9835792]",3068,"['Yarra - North', 'Fitzroy North']",['2'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8502986, 145.135083]",3151,['Burwood East'],['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8600934, 144.9814276]",3182,['St Kilda'],['1'],['1'],[],0,0,0
2017,House,"[-37.7819706, 144.5486809]",3338,['Melton South'],['4'],['2'],['2'],0,0,0
2017,House,"[-37.9167081, 145.266691]",3178,['Rowville - Central'],['3'],['1'],['2'],0,0,0
2017,House,"[-37.6178512, 145.0382056]",3750,['Wollert'],['4'],['2'],['4'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8869431, 145.0209515]",3162,"['Caulfield - South', 'Elsternwick']",['2'],['2'],['1'],0,0,0
2017,Townhouse,"[-38.0349647, 145.2756505]",3976,['Hampton Park - Lynbrook'],['3'],['3'],['1'],0,0,0
2017,House,"[-38.0394731, 144.3156488]",3213,"['Corio - Norlane', 'North Geelong - Bell Park', 'Lara']",['4'],['2'],['5'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8647194, 144.9818624]",3182,['St Kilda'],['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7963153, 144.9261714]",3031,"['Flemington', 'Kensington (Vic.)']",['2'],['2'],['1'],0,0,0
2017,House,"[-37.6816785, 145.0051414]",3074,['Thomastown'],['3'],['1'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.814767, 145.095151]",3127,"['Surrey Hills (East) - Mont Albert', 'Surrey Hills (West) - Canterbury']",['2'],['2'],['1'],0,0,0
2017,House,"[-37.7787649, 145.0043236]",3070,['Northcote'],['4'],['1'],[],0,0,0
2017,Townhouse,"[-37.7075178, 145.0135941]",3073,"['Reservoir - East', 'Thomastown']",['3'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.808521, 144.8662501]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['2'],['2'],0,0,0
2017,House,"[-37.8188348, 144.8492521]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['1'],['2'],0,0,0
2017,House,"[-37.9213654, 145.1653731]",3170,['Mulgrave'],['3'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7614589, 144.9737037]",3057,['Brunswick East'],['1'],['1'],[],0,0,0
2017,House,"[-37.7247435, 144.9347941]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8270618, 145.0446434]",3122,"['Hawthorn', 'Hawthorn East']",['1'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.9610332, 145.2072579]",3175,"['Dandenong North', 'Dandenong', 'Keysborough']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.8561802, 145.0655313]",3146,['Malvern - Glen Iris'],['3'],['1'],['3'],0,0,0
2017,House,"[-37.5425658, 144.9687496]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.76322460000001, 144.9612051]",3056,['Brunswick'],['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8354364, 144.9881621]",3141,"['South Yarra - West', 'South Yarra - East']",['1'],['1'],['1'],0,0,0
2017,House,"[-37.95777229999999, 145.06452]",3192,['Cheltenham - Highett (East)'],['3'],['2'],['5'],0,0,0
2017,House,"[-37.71416290000001, 145.0485215]",3083,"['Bundoora - West', 'Kingsbury']",['4'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.7922823, 144.922226]",3031,"['Flemington', 'Kensington (Vic.)']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.90155, 144.668426]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['3'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.693158, 145.058275]",3083,"['Bundoora - West', 'Kingsbury']",['2'],['1'],['2'],0,0,0
2017,House,"[-37.7697917, 144.9977059]",3070,['Northcote'],['2'],['1'],['1'],0,0,0
2017,House,"[-37.8493502, 145.1983017]",3133,"['Vermont', 'Vermont South']",['4'],['2'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8244365, 144.9621622]",3006,"['Southbank', 'South Melbourne']",['3'],['1'],['1'],0,0,0
2017,House,"[-36.7591903, 144.2776181]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7036438, 144.9509396]",3046,"['Hadfield', 'Glenroy', 'Pascoe Vale']",['2'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.794284, 145.06523]",3104,['Balwyn North'],['3'],['3'],['3'],0,0,0
2017,House,"[-37.5346231, 144.9057665]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['2'],['1'],['1'],0,0,0
2017,House,"[-34.1827909, 142.1568323]",3500,"['Mildura - South', 'Mildura - North']",['3'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8060571, 144.9426756]",3003,['West Melbourne'],['1'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8095025, 144.9566681]",3000,['Melbourne'],['2'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8522402, 145.1305566]",3125,"['Surrey Hills (West) - Canterbury', 'Burwood']",['1'],['1'],[],0,0,0
2017,Townhouse,"[-37.7754188, 144.9069342]",3032,"['Flemington', 'Ascot Vale', 'Maribyrnong']",['4'],['3'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8801965, 144.9817718]",3184,['Elwood'],['2'],['2'],['1'],0,0,0
2017,Townhouse,"[-37.7245774, 144.7060863]",3336,['Rockbank - Mount Cottrell'],['2'],['2'],['1'],0,0,0
2017,Villa,"[-37.758962, 145.084881]",3105,['Bulleen'],['2'],['1'],['1'],0,0,0
2017,House,"[-37.7086099, 144.6241692]",3335,"['Hillside', 'Rockbank - Mount Cottrell']",['4'],['2'],['2'],0,0,0
2017,House,"[-38.1758807, 144.3320061]",3216,"['Grovedale', 'Highton', 'Belmont']",['3'],['1'],['2'],0,0,0
2017,House,"[-37.5909455, 143.8314802]",3356,"['Ballarat - South', 'Delacombe']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8227434, 145.0429424]",3122,"['Hawthorn', 'Hawthorn East']",['1'],['1'],[],0,0,0
2017,House,"[-38.0451516, 145.2845246]",3805,"['Narre Warren South (East)', 'Narre Warren - South West']",['4'],['2'],['2'],0,0,0
2017,House,"[-36.1816012, 145.5332667]",3634,"['Shepparton Region - East', 'Numurkah']",['2'],['1'],['3'],0,0,0
2017,House,"[-37.684197, 145.0543119]",3083,"['Bundoora - West', 'Kingsbury']",['3'],['2'],['4'],0,0,0
2017,Townhouse,"[-37.7679422, 145.0322212]",3079,"['Ivanhoe', 'Ivanhoe East - Eaglemont']",['3'],['2'],['2'],0,0,0
2017,House,"[-37.8766499, 145.2632801]",3156,"['Lysterfield', 'Ferntree Gully (South) - Upper Ferntree Gully', 'Endeavour Hills - North', 'Ferntree Gully (North)']",['3'],['2'],[],0,0,0
2017,House,"[-38.3733086, 144.8516581]",3941,['Point Nepean'],['3'],['1'],[],0,0,0
2017,House,"[-37.424696, 144.9981886]",3756,"['Wallan', 'Romsey']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8221297, 144.9659786]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],[],0,0,0
2017,House,"[-37.926215, 145.082637]",3145,"['Caulfield - North', 'Malvern - Glen Iris', 'Malvern East']",['3'],['4'],['2'],0,0,0
2017,Townhouse,"[-37.7032232, 144.7252982]",3336,['Rockbank - Mount Cottrell'],['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-38.1917929, 144.3556533]",3216,"['Grovedale', 'Highton', 'Belmont']",['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7886513, 144.9214028]",3031,"['Flemington', 'Kensington (Vic.)']",['1'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.9186972, 145.1438749]",3168,['Clayton'],['5'],['3'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.696776, 145.0162475]",3073,"['Reservoir - East', 'Thomastown']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.8189967, 145.0597182]",3126,['Surrey Hills (West) - Canterbury'],['3'],['2'],['3'],0,0,0
2017,House,"[-37.877511, 145.065953]",3145,"['Caulfield - North', 'Malvern - Glen Iris', 'Malvern East']",['2'],['1'],['1'],0,0,0
2017,House,"[-38.0725777, 145.4115745]",3809,"['Beaconsfield - Officer', 'Koo Wee Rup']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8081637, 144.967594]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8469685, 144.9914106]",3181,['Prahran - Windsor'],['2'],['2'],['1'],0,0,0
2017,House,"[-37.8433944, 144.9455756]",3206,['Albert Park'],['4'],['3'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8005577, 144.9543026]",3051,['North Melbourne'],['2'],['1'],['1'],0,0,0
2017,House,"[-38.0686354, 146.6154863]",3856,['Yallourn North - Glengarry'],['4'],['2'],['2'],0,0,0
2017,House,"[-37.5605227, 143.7901525]",3350,"['Ballarat - North', 'Alfredton', 'Ballarat', 'Ballarat - South', 'Buninyong']",['4'],['2'],['2'],0,0,0
2017,House,"[-38.1240379, 145.2422124]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['4'],['2'],['1'],0,0,0
2017,House,"[-37.813313, 145.0027293]",3121,['Richmond (Vic.)'],['2'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.7242799, 145.0266926]",3073,"['Reservoir - East', 'Thomastown']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.5504672, 149.7543933]",3892,['Orbost'],['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8955994, 145.009532]",3185,"['St Kilda East', 'Elsternwick']",['2'],['2'],['1'],0,0,0
2017,House,"[-37.7901685, 145.160112]",3109,"['Doncaster East (South)', 'Doncaster East (North)']",['2'],['1'],['1'],0,0,0
2017,Townhouse,"[-37.5819237, 143.8770551]",3350,"['Ballarat - North', 'Alfredton', 'Ballarat', 'Ballarat - South', 'Buninyong']",['2'],['2'],['1'],0,0,0
2017,House,"[-37.690898, 144.9111001]",3047,"['Broadmeadows', 'Campbellfield - Coolaroo']",['3'],['1'],[],0,0,0
2017,House,"[-38.1480562, 145.1709795]",3199,"['Frankston North', 'Frankston South', 'Frankston']",['3'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.82735419999999, 144.955548]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8829711, 145.0270567]",3162,"['Caulfield - South', 'Elsternwick']",['3'],['1'],['1'],0,0,0
2017,House,"[-37.9092696, 145.0689135]",3165,['Bentleigh East (North)'],['4'],['2'],['4'],0,0,0
2017,House,"[-38.316156, 145.192464]",3915,"['Hastings - Somers', 'Flinders']",['3'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.81012279999999, 144.9828284]",3002,['East Melbourne'],['2'],['1'],['1'],0,0,0
2017,House,"[-37.8209964, 144.6718504]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['3'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.6225721, 144.7054648]",3427,['Sunbury - South'],['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8429886, 145.0169363]",3142,"['South Yarra - East', 'Toorak']",['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8139297, 144.952069]",3000,['Melbourne'],['1'],['1'],['1'],0,0,0
2017,House,"[-37.6870836, 144.5721694]",3337,"['Melton West', 'Melton']",['3'],['1'],['2'],0,0,0
2017,House,"[-37.799194, 144.98827]",3066,['Collingwood'],['3'],['1'],[],0,0,0
2017,House,"[-37.9630342, 145.0643291]",3192,['Cheltenham - Highett (East)'],['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.825078, 145.124072]",3128,"['Burwood', 'Box Hill']",['3'],['1'],['1'],0,0,0
2017,House,"[-38.3097976, 144.3422624]",3228,['Torquay'],['1'],['6'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7851361, 144.9584733]",3052,['Parkville'],['1'],['1'],['1'],0,0,0
2017,House,"[-37.79666, 144.8804927]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['2'],['1'],[],0,0,0
2017,House,"[-37.7800084, 145.209329]",3114,['Donvale - Park Orchards'],['3'],['1'],['2'],0,0,0
2017,Studio,"[-37.9770628, 145.2022099]",3175,"['Dandenong North', 'Dandenong', 'Keysborough']",['1'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.752788699999996, 144.9153694]",3040,"['Essendon - Aberfeldie', 'Niddrie - Essendon West']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.8936442, 145.0359234]",3162,"['Caulfield - South', 'Elsternwick']",['4'],['2'],['2'],0,0,0
2017,House,"[-38.0650362, 145.2483862]",3975,['Lynbrook - Lyndhurst'],['4'],['2'],['2'],0,0,0
2017,House,"[-36.7249214, 142.1776881]",3400,"['Horsham', 'Horsham Region']",[],[],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.7830005, 144.9318266]",3031,"['Flemington', 'Kensington (Vic.)']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8952283, 145.0687135]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['3'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.9460531, 145.0517708]",3189,['Moorabbin - Heatherton'],['2'],['2'],['1'],0,0,0
2017,Townhouse,"[-38.2182331, 144.3260547]",3217,"['Grovedale', 'Torquay', 'Winchelsea', 'Ocean Grove - Barwon Heads', 'Burwood']",['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.6800729, 145.0153812]",3074,['Thomastown'],['2'],['1'],[],0,0,0
2017,House,"[-37.8223083, 145.0750521]",3126,['Surrey Hills (West) - Canterbury'],['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-38.4492988, 145.2424401]",3922,['Phillip Island'],['2'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8134292, 144.9594445]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2017,House,"[-37.5286489, 144.9078788]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['2'],['2'],0,0,0
2017,House,"[-38.6151218, 145.5970984]",3995,['Wonthaggi - Inverloch'],['3'],['2'],[],0,0,0
2017,House,"[-37.8626265, 144.7737128]",3028,"['Altona Meadows', 'Seabrook', 'Laverton']",['3'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.6955409, 145.0121874]",3073,"['Reservoir - East', 'Thomastown']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.80329529999999, 145.0290772]",3101,['Kew'],['3'],['2'],['2'],0,0,0
2017,House,"[-37.8890803, 145.0579799]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['2'],['1'],['1'],0,0,0
2017,Townhouse,"[-37.8082426, 145.2710051]",3136,"['Croydon South', 'Croydon Hills - Warranwood', 'Croydon - West']",['3'],['2'],['3'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8144943, 144.9522702]",3000,['Melbourne'],['2'],['2'],['1'],0,0,0
2017,House,"[-37.8086687, 144.8810514]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['1'],['1'],0,0,0
2017,House,"[-37.8484376, 144.7159131]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['3'],['2'],['3'],0,0,0
2017,Apartment / Unit / Flat,"[-37.88630089999999, 145.0125453]",3185,"['St Kilda East', 'Elsternwick']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.8443143, 144.9556985]",3206,['Albert Park'],['2'],['1'],[],0,0,0
2017,Townhouse,"[-37.8497357, 145.052806]",3146,['Malvern - Glen Iris'],['3'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.758546, 145.063442]",3084,"['Heidelberg - Rosanna', 'Ivanhoe East - Eaglemont', 'Viewbank - Yallambie']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7648977, 144.945713]",3055,"['Brunswick', 'Brunswick West']",['2'],['1'],[],0,0,0
2017,House,"[-37.9399869, 145.0199068]",3188,['Hampton'],['4'],['4'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8088758, 144.9505261]",3003,['West Melbourne'],['1'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.78847349999999, 145.1062258]",3108,['Doncaster'],['1'],['1'],['2'],0,0,0
2017,House,"[-38.6115913, 145.584574]",3995,['Wonthaggi - Inverloch'],['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8313583, 144.952254]",3205,['South Melbourne'],['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8261356, 144.9628643]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],[],0,0,0
2017,House,"[-37.8811067, 145.0035052]",3185,"['St Kilda East', 'Elsternwick']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7628593, 145.0070784]",3071,['Thornbury'],['2'],['1'],['1'],0,0,0
2017,House,"[-38.1098262, 145.1524533]",3198,['Seaford (Vic.)'],['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.819887, 144.9421624]",3008,['Docklands'],['2'],['2'],['2'],0,0,0
2017,House,"[-37.8723229, 144.9886572]",3184,['Elwood'],['3'],['2'],['3'],0,0,0
2017,House,"[-37.78174569999999, 144.9339339]",3031,"['Flemington', 'Kensington (Vic.)']",['2'],['1'],[],0,0,0
2017,House,"[-37.8391119, 145.0470766]",3123,"['Hawthorn', 'Hawthorn East']",['4'],['3'],['3'],0,0,0
2017,House,"[-38.0433939, 145.2693248]",3976,['Hampton Park - Lynbrook'],['3'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8364269, 144.998556]",3141,"['South Yarra - West', 'South Yarra - East']",['2'],['1'],[],0,0,0
2017,House,"[-37.8914038, 144.6603401]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['3'],['1'],['1'],0,0,0
2017,House,"[-37.7775545, 144.7649995]",3023,"['Burnside Heights', 'Burnside', 'Cairnlea', 'Rockbank - Mount Cottrell', 'Caroline Springs', 'Deer Park - Derrimut']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7495953, 145.0040008]",3072,"['Preston - West', 'Preston - East']",['2'],['1'],['1'],0,0,0
2017,House,"[-37.91376, 145.0188947]",3187,"['Caulfield - South', 'Brighton East']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8373434, 144.9876502]",3141,"['South Yarra - West', 'South Yarra - East']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-36.7741058, 144.2862249]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.6982133, 144.7550465]",3037,"['Sydenham', 'Taylors Lakes', 'Hillside', 'Delahey', 'Taylors Hill']",['3'],['1'],['1'],0,0,0
2017,Townhouse,"[-37.806897000000006, 144.990764]",3066,['Collingwood'],['3'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8775707, 145.0482393]",3145,"['Caulfield - North', 'Malvern - Glen Iris', 'Malvern East']",['2'],['1'],['1'],0,0,0
2017,House,"[-38.1839432, 146.2504758]",3825,"['Moe - Newborough', 'Yallourn North - Glengarry', 'Maffra', 'Mount Baw Baw Region', 'Trafalgar (Vic.)']",['2'],['1'],['2'],0,0,0
2017,House,"[-37.8829679, 145.0146547]",3185,"['St Kilda East', 'Elsternwick']",['3'],['2'],['4'],0,0,0
2017,House,"[-37.5358124, 149.7414863]",3892,['Orbost'],['4'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.7537168, 145.0699317]",3084,"['Heidelberg - Rosanna', 'Ivanhoe East - Eaglemont', 'Viewbank - Yallambie']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8610682, 145.2867055]",3155,['Boronia'],['2'],['1'],['2'],0,0,0
2017,House,"[-38.1867382, 146.5238357]",3844,"['Yarram', 'Churchill', 'Yallourn North - Glengarry', 'Traralgon', 'Rosedale']",['3'],['1'],['2'],0,0,0
2017,Townhouse,"[-37.6361069, 145.0808127]",3752,['South Morang (South)'],['3'],['2'],['2'],0,0,0
2017,Townhouse,"[-37.6971127, 145.0128682]",3073,"['Reservoir - East', 'Thomastown']",['2'],['2'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8683498, 145.1225174]",3149,"['Glen Waverley - West', 'Mount Waverley - South']",['2'],['1'],['3'],0,0,0
2017,House,"[-37.7062976, 144.7264231]",3336,['Rockbank - Mount Cottrell'],['4'],['2'],['2'],0,0,0
2017,House,"[-37.6998612, 145.079554]",3083,"['Bundoora - West', 'Kingsbury']",['7'],['3'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8262537, 144.9599912]",3006,"['Southbank', 'South Melbourne']",['3'],['2'],['1'],0,0,0
2017,House,"[-38.2711542, 144.6513737]",3225,['Point Lonsdale - Queenscliff'],['5'],['2'],['3'],0,0,0
2017,House,"[-37.8266573, 144.6717432]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['4'],['2'],['2'],0,0,0
2017,Apartment / Unit / Flat,"[-37.8212116, 144.942503]",3008,['Docklands'],['1'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.972895, 145.052737]",3193,"['Beaumaris', 'Sandringham - Black Rock']",['2'],['1'],['2'],0,0,0
2017,House,"[-37.7966686, 144.8690608]",3011,"['Seddon - Kingsville', 'Footscray']",['3'],['1'],[],0,0,0
2017,Apartment / Unit / Flat,"[-37.8744693, 147.9815425]",3909,"['Orbost', 'Lakes Entrance']",['2'],['1'],['1'],0,0,0
2017,Apartment / Unit / Flat,"[-37.7363008, 144.9945318]",3072,"['Preston - West', 'Preston - East']",['1'],['1'],['1'],0,0,0
2017,House,"[-37.7365274, 145.0258911]",3072,"['Preston - West', 'Preston - East']",['3'],['1'],['2'],0,0,0
2017,House,"[-37.806049, 144.9009967]",3011,"['Seddon - Kingsville', 'Footscray']",['9'],['3'],['3'],0,0,0
2017,House,"[-38.1057616, 145.2788675]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['2'],['1'],['1'],0,0,0
